BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,858504.82,284399.06
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,858504.82,284399.06
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3385.8,691.29
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,772444.27,258799.92
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39440.55,12589.3
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73879.35,24083.23
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2939.66,675.66
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35914.73,21565.05
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16144.92,2496.86
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4250.14,2750.14
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,948399.42,323651.45
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,948399.42,323651.45
C001112,2019 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9616.69,9616.69
C001112,2019 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9616.69,9616.69
C001112,2019 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,OFFICE TOTALS:,9616.69,9616.69
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,119.91,3.44
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,680207.45,237224.99
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27288.7,10898.12
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,61464.23,20762.72
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6303.55,5388.95
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20677.99,7458.01
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15792.98,5974.54
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2864.55,1064.55
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,814719.36,288775.32
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,814719.36,288775.32
C001097,2019 HON. TONY CARDENAS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2040,2040
C001097,2019 HON. TONY CARDENAS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2040,2040
C001097,2019 HON. TONY CARDENAS,INTERN ALLOWANCES,OFFICE TOTALS:,2040,2040
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,718.56,114.77
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,772219.3,247183.32
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,48846.6,16040.82
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70077.8,24165
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8774.62,4535.28
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31772.68,10495.74
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17420.09,5442.52
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5392.61,3226.61
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,955222.26,311204.06
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,955222.26,311204.06
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7232.22,5242.22
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7232.22,5242.22
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,OFFICE TOTALS:,7232.22,5242.22
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6922.41,2843.55
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,617008.51,209661.39
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,48353.83,13969.32
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83398.76,27271.72
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9842.14,773.93
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,34188.5,11400
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10895.68,964.84
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1174.83,411.33
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,811784.66,267296.08
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,811784.66,267296.08
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,PERSONNEL COMPENSATION,17192.32,11192.32
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17192.32,11192.32
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,OFFICE TOTALS:,17192.32,11192.32
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,73235.21,42882.85
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,612624.57,188629.94
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,61760.13,17192.21
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70701.52,24810.46
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32534.64,10909.73
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35127,10235
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16780.12,6154.12
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2376,792
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,905139.19,301606.31
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,905139.19,301606.31
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7599.99,4049.99
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7599.99,4049.99
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,OFFICE TOTALS:,7599.99,4049.99
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3483.64,1448.5
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,742950.42,250150.57
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12156.61,2975.09
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,101268.9,41791.59
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12771.22,4181.88
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37915.25,17675.81
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18829.23,4578.99
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6133.19,2227.55
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,935508.46,325029.98
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,935508.46,325029.98
C001090,2019 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10002.3,5605.86
C001090,2019 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10002.3,5605.86
C001090,2019 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,OFFICE TOTALS:,10002.3,5605.86
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,50553.89,1222.13
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,600864.18,216355.55
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,50098.05,15420.34
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70577.47,23285.72
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,48213.58,3382.06
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17589.33,5505
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,39144.13,8458.72
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10160.24,1641.35
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,887200.87,275270.87
C001055,2019 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,887200.87,275270.87
C001055,2019 HON. ED CASE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8841.28,5529.78
C001055,2019 HON. ED CASE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8841.28,5529.78
C001055,2019 HON. ED CASE,INTERN ALLOWANCES,OFFICE TOTALS:,8841.28,5529.78
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2125.55,1769.74
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,549348.91,210376.67
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20273.57,11095.12
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40580.22,16237.92
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1523.41,763.75
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42455,19942
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26419.69,14903.37
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11340.28,8858.14
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,694066.63,283946.71
C001117,2019 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,694066.63,283946.71
C001117,2019 HON. SEAN CASTEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9411.11,7619.45
C001117,2019 HON. SEAN CASTEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9411.11,7619.45
C001117,2019 HON. SEAN CASTEN,INTERN ALLOWANCES,OFFICE TOTALS:,9411.11,7619.45
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21181.1,11222.6
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,735869.35,242045.51
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28526.76,11640.39
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60813.22,25523.63
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15478.37,109.9
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24895,8610
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11166.23,4383.88
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8777.14,1261.54
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,906707.17,304797.45
C001066,2019 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,906707.17,304797.45
C001066,2019 HON. KATHY CASTOR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18360,7680
C001066,2019 HON. KATHY CASTOR,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18360,7680
C001066,2019 HON. KATHY CASTOR,INTERN ALLOWANCES,OFFICE TOTALS:,18360,7680
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8310.91,407.61
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,655783.28,211731.65
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47225.13,18889.18
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,53762.86,19740.03
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1493.82,79.9
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27332.31,9275.41
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7548.35,3088.76
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3161,744
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,804617.66,263956.54
C001091,2019 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,804617.66,263956.54
C001091,2019 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7832.4,6456
C001091,2019 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7832.4,6456
C001091,2019 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,OFFICE TOTALS:,7832.4,6456
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1450.19,501.19
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,691284.56,231615.27
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32729.95,12522.95
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,86085.56,35355.39
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2690.2,1022.01
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31665.24,6555
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7953.15,3956.48
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3496.99,1837.99
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,857355.84,293366.28
C000266,2019 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,857355.84,293366.28
C000266,2019 HON. STEVE CHABOT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7740,4770
C000266,2019 HON. STEVE CHABOT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7740,4770
C000266,2019 HON. STEVE CHABOT,INTERN ALLOWANCES,OFFICE TOTALS:,7740,4770
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2715.55,763.92
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,587791.12,203166.7
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51287.39,27059.26
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45129.82,15893.55
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1867.09,367.96
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25476.87,8436.27
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9500.26,1958.93
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5225,1575
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,728993.1,259221.59
C001109,2019 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,728993.1,259221.59
C001109,2019 HON. LIZ CHENEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11410,4500
C001109,2019 HON. LIZ CHENEY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11410,4500
C001109,2019 HON. LIZ CHENEY,INTERN ALLOWANCES,OFFICE TOTALS:,11410,4500
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,841.84,116.19
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,718271.57,248949.3
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45074.31,17085.99
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,126415.51,43234.64
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8356.65,1742
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32300.62,10904.22
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12265.73,4005.78
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3355.23,1299.78
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,946881.46,327337.9
C001080,2019 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,946881.46,327337.9
C001080,2019 HON. JUDY CHU,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4589.03,4589.03
C001080,2019 HON. JUDY CHU,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4589.03,4589.03
C001080,2019 HON. JUDY CHU,INTERN ALLOWANCES,OFFICE TOTALS:,4589.03,4589.03
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,645.56,320.35
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,766069.54,265372.27
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15700.47,4632.27
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60369.43,31450.51
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3358.06,1482.42
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33840,11730
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4962.52,2426.63
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1146.32,454.52
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,886091.9,317868.97
C001084,2019 HON. DAVID N. CICILLINE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,886091.9,317868.97
C001084,2019 HON. DAVID N. CICILLINE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1766.66,0
C001084,2019 HON. DAVID N. CICILLINE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1766.66,0
C001084,2019 HON. DAVID N. CICILLINE,INTERN ALLOWANCES,OFFICE TOTALS:,1766.66,0
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9606.61,9562.05
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,665348.83,241430.6
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38711.52,13796
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73134.39,30848.61
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26899.09,22923.74
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28996.18,12495.15
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,34088.18,4628.52
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15476.35,6447.78
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,892261.15,342132.45
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,892261.15,342132.45
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14684.61,6264.88
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14684.61,6264.88
C001123,2019 HON. GILBERT RAY CISNEROS  JR.,INTERN ALLOWANCES,OFFICE TOTALS:,14684.61,6264.88
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2089.73,820.61
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,760977.65,263250.03
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12958.36,4602.12
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,64372.22,17662.36
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2934.56,1432.9
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36946.66,13130
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9654.76,790.52
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4651.75,900
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,894585.69,302588.54
C001101,2019 HON. KATHERINE M. CLARK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,894585.69,302588.54
C001101,2019 HON. KATHERINE M. CLARK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9562.5,6262.5
C001101,2019 HON. KATHERINE M. CLARK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9562.5,6262.5
C001101,2019 HON. KATHERINE M. CLARK,INTERN ALLOWANCES,OFFICE TOTALS:,9562.5,6262.5
C001067,2019 HON. YVETTE D. CLARKE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,256.72,126
C001067,2019 HON. YVETTE D. CLARKE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,586383.84,199635.58
