BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,284812.54,153341.7
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10579.54,7466.6
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78422.38,50727.68
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,85896.18,13668.6
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20210.49,10857.99
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10585.57,7534.02
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2517.95,2364.7
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,546737.71,298586.36
B001294,2018 HON. ROD BLUM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,546737.71,298586.36
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24393.47,402
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,514011.86,268193.04
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10663.4,7081.67
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38555.93,19643.01
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29017.05,251.12
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20189.94,8594.97
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3553.39,891
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,588
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,641561.04,305644.81
B000574,2018 HON. EARL BLUMENAUER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,641561.04,305644.81
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,848.66,274.03
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,496632.78,249842.24
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25428.15,13995.88
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43739.44,22849.23
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,922.75,818.9
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11875,5580
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5242.91,2055.76
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1476,438
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,586165.69,295854.04
B001278,2018 HON. SUZANNE BONAMICI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,586165.69,295854.04
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,514.7,513.64
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,380656.67,190373.35
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,72138.76,44445.84
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,74720.45,42285.34
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7457.02,7347.16
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21034.24,10609.24
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20596.34,7421.79
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1746,873
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,578864.18,303869.36
B001245,2018 HON. MADELEINE Z. BORDALLO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,578864.18,303869.36
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,35093.5,32892.24
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,419104.22,211275.02
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21170.39,14396.58
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,50646.49,30401.58
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,30539.28,29875.83
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24617,12730
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11980.45,3174.96
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4986.26,3692.27
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,598137.59,338438.48
B001295,2018 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,598137.59,338438.48
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,31630.71,2284.29
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,367076.66,181541.66
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15392.34,11773.17
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,71995.77,32909.69
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,24528.92,13737.32
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22932.49,11996.14
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9580.15,6533.02
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,405.04,0
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,543542.08,260775.29
B001296,2018 HON. BRENDAN F. BOYLE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,543542.08,260775.29
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,795.53,605.83
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,426401.16,223811.16
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31354.81,21203.19
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37925.76,22052.15
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,721.2,159.8
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10775,6405
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7310.65,3607.81
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3278.2,2609.2
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,518562.31,280454.14
B000755,2018 HON. KEVIN BRADY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,518562.31,280454.14
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,528.79,245.89
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,565013.75,281041.14
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4261.02,871.79
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,49066.95,26883.09
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,270,40
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20520,10290
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3384.4,1695.63
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2214.54,1107.27
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,645259.45,322174.81
B001227,2018 HON. ROBERT A. BRADY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,645259.45,322174.81
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23200.21,22945.41
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,420041.67,205880.56
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7378.59,4149.8
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32751.44,17304.04
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27189.93,26736.23
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9183,5495
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7092.93,4525.36
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2035.82,1053.87
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,528873.59,288090.27
B001290,2018 HON. DAVE BRAT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,528873.59,288090.27
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1944.58,1316.36
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,499059.61,256619.35
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11016.1,5392.65
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27688.54,16812.66
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,386.52,161.32
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11175.55,6527.63
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7240.63,3518.82
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1125.32,578.4
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,559636.85,290927.19
B001283,2018 HON. JIM BRIDENSTINE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,559636.85,290927.19
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,499.75,467.71
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,463210.69,231305.59
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25271.74,15660.21
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44031.59,17692.8
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1912.05,666.4
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16890,8450
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5577.29,3906.99
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1025,640
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,558418.11,278789.7
B001274,2018 HON. MO BROOKS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,558418.11,278789.7
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,36269.12,1543.63
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,438471.02,226318.95
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12089.7,8242.09
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27906.57,17911.91
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8912.15,8440.95
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9349,5580
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5106.07,2805.73
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2884.75,1428
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,540988.38,272271.26
B001284,2018 HON. SUSAN W. BROOKS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,540988.38,272271.26
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,87710.39,22109.57
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,443957.32,234875.01
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3479.49,2561.66
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40945.69,24250.03
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9240.21,3682.51
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11235,5580
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7895.88,6167.12
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1956,978
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,606419.98,300203.9
B001304,2018 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,606419.98,300203.9
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5211.28,814.98
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440229.54,218920.99
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14676.32,10362.64
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38683.77,20361
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7390.39,6383.8
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4465,2965
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6366.15,3474.07
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2479,1152
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,519501.45,264434.48
B001285,2018 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,519501.45,264434.48
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,69661.63,58003.35
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,430874.41,218917.49
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6481.87,4877.55
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,46333.04,30606.39
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,55771.56,55257.9
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9887,5790
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6213.14,3895.28
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1122,642
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,626344.65,377989.96
B001260,2018 HON. VERN G. BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,626344.65,377989.96
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13184.38,13095.67
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,389068.89,200894.45
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38827.15,24148.73
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30266.59,14881.81
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13633.74,13107.18
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9998.18,6066.69
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4066.26,2814.31
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1021.22,564.23
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,500066.41,275573.07
B001297,2018 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,500066.41,275573.07
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19291.68,606.28
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,428014.44,213372.23
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29560.47,18783.17
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38569.83,21589.74
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,314.65,314.65
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11042.15,6885.05
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5225.73,3151.24
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1065.6,532.8
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,533084.55,265235.16
B001275,2018 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,533084.55,265235.16
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,106975.88,66829.78
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,421742.78,220516.68
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23993.41,16839.88
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,47772.42,31386.26
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,78336.44,54324.47
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12520.87,8095.6
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4413.25,2579.63
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,244.98,122.49
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,696000.03,400694.79
B001305,2018 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,696000.03,400694.79
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,809.94,502.37
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,495153.65,255132.51
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19410.06,12331.82
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,19.2,19.2
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28408.81,17052.15
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1374.9,1064.1
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9634.99,5729.99
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5780.11,4151.28
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1479.06,739.53
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,562070.72,296722.95
B001248,2018 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,562070.72,296722.95
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7949.21,7238.57
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,464251.55,238282
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21794.64,17027.5
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40111.6,24684.79
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13226.15,12884.7
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12452.2,6352.2
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4330.01,2183.27
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2923.5,1461.75
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,567038.86,310114.78
B001286,2018 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,567038.86,310114.78
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,260.33,194.18
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,498097.73,252490.88
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25004.72,19916.98
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,37.83,0
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39992.96,23529.25
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,602.02,529.46
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13272.49,8352.49
B001251,2018 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4336.25,2427.18
