BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,69260.86,16792.38
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,34706.22,5771.22
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9529.14,1428.91
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10251.3,3902.3
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1239773.2,339458.37
G000563,2019 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1239773.2,339458.37
G000563,2019 HON. BOB GIBBS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13433.33,2466.67
G000563,2019 HON. BOB GIBBS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13433.33,2466.67
G000563,2019 HON. BOB GIBBS,INTERN ALLOWANCES,OFFICE TOTALS:,13433.33,2466.67
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3094.27,960.37
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1007281.34,268873.33
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,63310.55,14439.25
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96873.63,28525.37
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2601.59,860.65
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45298,10935
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15217.5,4475.02
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8918.36,3003.58
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1242595.24,332072.57
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1242595.24,332072.57
G000552,2019 HON. LOUIE GOHMERT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17101.03,5816.25
G000552,2019 HON. LOUIE GOHMERT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17101.03,5816.25
G000552,2019 HON. LOUIE GOHMERT,INTERN ALLOWANCES,OFFICE TOTALS:,17101.03,5816.25
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1685.8,599.21
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1009515.28,326407.1
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,61723.53,13857.5
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60859.51,18134.2
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3298.94,880.3
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43635.64,11538.3
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,38659.5,18886.34
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,33684.49,19439.04
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1253062.69,409741.99
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1253062.69,409741.99
G000592,2019 HON. JARED F. GOLDEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19693.34,3650
G000592,2019 HON. JARED F. GOLDEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19693.34,3650
G000592,2019 HON. JARED F. GOLDEN,INTERN ALLOWANCES,OFFICE TOTALS:,19693.34,3650
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,54293.69,35658.4
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,935531.03,278465.6
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,69699.33,17695.34
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,127248.53,35339.38
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,66602.19,59623.71
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47025.44,11327
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21131.77,2222.68
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3996.94,525
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1325528.92,440857.11
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1325528.92,440857.11
G000585,2019 HON. JIMMY GOMEZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14380,7660
G000585,2019 HON. JIMMY GOMEZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14380,7660
G000585,2019 HON. JIMMY GOMEZ,INTERN ALLOWANCES,OFFICE TOTALS:,14380,7660
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6386.81,615.96
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,949322.08,265999.93
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44244.56,9422.23
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,100309.61,26402.74
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35038.14,23506.18
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,65349.87,19723.41
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,37976.1,6727.67
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,22384.66,9737.79
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1261011.83,362135.91
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1261011.83,362135.91
G000588,2019 HON. ANTHONY GONZALEZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11796.66,4680.01
G000588,2019 HON. ANTHONY GONZALEZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11796.66,4680.01
G000588,2019 HON. ANTHONY GONZALEZ,INTERN ALLOWANCES,OFFICE TOTALS:,11796.66,4680.01
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,65677.39,36527.26
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,856060.46,264790.28
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,66553.75,18025.61
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,33.03,0
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66603.71,10121.95
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,125057.37,81322.41
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,48839.04,13731.94
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,72667.18,44976.88
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4810.74,3460.74
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1306302.67,472957.07
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1306302.67,472957.07
G000581,2019 HON. VICENTE GONZALEZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13595.99,0
G000581,2019 HON. VICENTE GONZALEZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13595.99,0
G000581,2019 HON. VICENTE GONZALEZ,INTERN ALLOWANCES,OFFICE TOTALS:,13595.99,0
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1684.09,159.89
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1257101.48,337257.37
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,75866.81,9493.96
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60370.18,9527.53
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23384.57,7034.8
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,48067.28,10700.54
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20322.77,3085.71
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4680.94,645
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1491478.12,377904.8
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1491478.12,377904.8
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12360,10260
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12360,10260
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,INTERN ALLOWANCES,OFFICE TOTALS:,12360,10260
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,86195.05,45350.25
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,846556.03,275750.01
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,63099.12,34779.26
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60238.57,15961.48
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,109513.66,69607.33
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38709.6,13528.3
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,32000.87,19065.3
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,38310.04,32844.1
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1274622.94,506886.03
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1274622.94,506886.03
G000589,2019 HON. LANCE GOODEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11500,4920
G000589,2019 HON. LANCE GOODEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11500,4920
G000589,2019 HON. LANCE GOODEN,INTERN ALLOWANCES,OFFICE TOTALS:,11500,4920
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4908.63,833.92
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,866846.07,256719.92
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,198941.51,54376.1
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92908.38,26113.67
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9380.67,3332.08
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29022.96,6775.11
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,38310.5,21717.15
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13077.74,2327.29
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1253396.46,372195.24
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1253396.46,372195.24
G000565,2019 HON. PAUL A. GOSAR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14906.67,2520
G000565,2019 HON. PAUL A. GOSAR,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14906.67,2520
G000565,2019 HON. PAUL A. GOSAR,INTERN ALLOWANCES,OFFICE TOTALS:,14906.67,2520
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2842.4,907.92
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,954426.26,245065.17
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49474.88,14126.14
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,90035.61,18419.35
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13825.6,2001.51
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,63358.69,24121.49
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10706.58,3460.59
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8494.7,2832.49
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1193164.72,310934.66
G000583,2019 HON. JOSH GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1193164.72,310934.66
G000583,2019 HON. JOSH GOTTHEIMER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9960,0
G000583,2019 HON. JOSH GOTTHEIMER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9960,0
G000583,2019 HON. JOSH GOTTHEIMER,INTERN ALLOWANCES,OFFICE TOTALS:,9960,0
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1916.8,633.74
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1011858.68,326957.08
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42351.61,11565.93
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,87259.47,27259.44
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5309.19,1384.39
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,66767.2,8835
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20348.5,6467.23
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3538.05,578.1
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1239349.5,383680.91
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1239349.5,383680.91
G000377,2019 HON. KAY GRANGER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18266.65,5566.66
G000377,2019 HON. KAY GRANGER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18266.65,5566.66
G000377,2019 HON. KAY GRANGER,INTERN ALLOWANCES,OFFICE TOTALS:,18266.65,5566.66
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1004.3,31.36
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,914141.22,284813.07
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,67851.68,21057.26
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62161.3,17618.59
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1180.4,321.8
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38477.52,5695.05
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,36972.64,16833.71
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,19613.82,10312.06
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1141402.88,356682.9
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1141402.88,356682.9
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,57652.83,33826
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,918571.84,271431.06
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,76378.62,18626.86
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62253.51,23552.82
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64912.8,43728.16
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45204.83,13915
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21131.37,11757.61
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9463.28,3002.32
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1255569.08,419839.83
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1255569.08,419839.83
G000546,2019 HON. SAM GRAVES,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17276.68,5000
G000546,2019 HON. SAM GRAVES,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17276.68,5000
G000546,2019 HON. SAM GRAVES,INTERN ALLOWANCES,OFFICE TOTALS:,17276.68,5000
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4086.78,942.77
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1044870.85,335756.71
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31492.86,7586.48
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,86553.3,30032.76
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5160.75,2930.05
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,55630.77,12928.79
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,32426.05,11552.14
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7195.14,1755.94
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1267416.5,403485.64
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1267416.5,403485.64
G000560,2019 HON. TOM GRAVES,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4277.79,2022.23
G000560,2019 HON. TOM GRAVES,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4277.79,2022.23
G000560,2019 HON. TOM GRAVES,INTERN ALLOWANCES,OFFICE TOTALS:,4277.79,2022.23
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,283.31,119.74
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,876217.56,232630.03
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,95608.14,15708.02
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,127695.08,30783.84
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2453.36,179
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,113284.89,27607.4
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,52425.92,8823.57
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10422.97,2476.32
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1278391.23,318327.92
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1278391.23,318327.92
G000553,2019 HON. AL GREEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9960,2460
G000553,2019 HON. AL GREEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9960,2460
G000553,2019 HON. AL GREEN,INTERN ALLOWANCES,OFFICE TOTALS:,9960,2460
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19801.59,19603.06
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,879286.64,275662.76
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,56257.29,17113.74
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,80343.62,21169.18
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26659.17,21181.81
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,48227.67,14474
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,46902.07,19886.82
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6547.73,3711.45
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1164025.78,392802.82
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1164025.78,392802.82
G000590,2019 HON. MARK E. GREEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19991.05,6168.6
G000590,2019 HON. MARK E. GREEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19991.05,6168.6
G000590,2019 HON. MARK E. GREEN,INTERN ALLOWANCES,OFFICE TOTALS:,19991.05,6168.6
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4717.05,1280.86
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,930938.44,233717.37
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41883.13,7901.93
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,93172.48,23883.21
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2209.96,262.5
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,58983,18167
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15186.87,5320.54
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9627.86,1875
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1156718.79,292408.41
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1156718.79,292408.41
