BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17953.16,17953.16
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17948.2,17948.2
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,540.6,540.6
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12029,12029
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4273.29,4273.29
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1386.99,1386.99
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,298826.89,298826.89
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,298826.89,298826.89
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,181.15,181.15
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,191122.18,191122.18
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10493.95,10493.95
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10934.97,10934.97
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1545.18,1545.18
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10530,10530
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8815.94,8815.94
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1541.55,1541.55
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,235164.92,235164.92
G000592,2019 HON. JARED F. GOLDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,235164.92,235164.92
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,16193.21,16193.21
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220552.11,220552.11
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2551.38,2551.38
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21942.28,21942.28
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,870.65,870.65
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11402.54,11402.54
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3243.24,3243.24
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,525,525
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,277280.41,277280.41
G000585,2019 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,277280.41,277280.41
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,420.08,420.08
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219322.21,219322.21
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3750.81,3750.81
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20174.04,20174.04
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2621.05,2621.05
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10491.48,10491.48
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20979.73,20979.73
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4997.52,4997.52
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282756.92,282756.92
G000588,2019 HON. ANTHONY GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282756.92,282756.92
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1059.4,1059.4
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,176744.02,176744.02
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11062.71,11062.71
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,33.03,33.03
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16582.59,16582.59
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1392.81,1392.81
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11328.62,11328.62
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10109.79,10109.79
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,450,450
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,228762.97,228762.97
G000581,2019 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,228762.97,228762.97
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,127.25,127.25
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,312544.97,312544.97
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21612.49,21612.49
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13393.12,13393.12
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,139.85,139.85
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18496.74,18496.74
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4330.24,4330.24
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1464,1464
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,372108.66,372108.66
G000582,2019 HON. JENNIFFER GONZALEZ-COLON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,372108.66,372108.66
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,16.35,16.35
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,172602.84,172602.84
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11476.09,11476.09
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10555.21,10555.21
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3023.05,3023.05
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7845,7845
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7818.01,7818.01
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,980.49,980.49
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,214317.04,214317.04
G000589,2019 HON. LANCE GOODEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,214317.04,214317.04
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,576.3,576.3
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213969.41,213969.41
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28648.06,28648.06
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17179.2,17179.2
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4043.5,4043.5
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7726.26,7726.26
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5489.2,5489.2
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2777.53,2777.53
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,280409.46,280409.46
G000565,2019 HON. PAUL A. GOSAR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,280409.46,280409.46
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,477.67,477.67
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243638.88,243638.88
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4560.23,4560.23
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16725.25,16725.25
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1094.25,1094.25
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10700,10700
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2042.15,2042.15
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,1176
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,280414.43,280414.43
G000583,2019 HON. JOSH S. GOTTHEIMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,280414.43,280414.43
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,492.42,492.42
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,244983.14,244983.14
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8085.1,8085.1
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16565.15,16565.15
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1939.16,1939.16
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8435,8435
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3188.23,3188.23
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,795.26,795.26
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,284483.46,284483.46
G000377,2019 HON. KAY GRANGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,284483.46,284483.46
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,127.31,127.31
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217343.5,217343.5
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6108.14,6108.14
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14090.06,14090.06
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8521,8521
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8647.87,8647.87
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3732.04,3732.04
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,258569.92,258569.92
G000577,2019 HON. GARRET GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,258569.92,258569.92
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3522.84,3522.84
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,186875.9,186875.9
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9793.85,9793.85
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,7928.87,7928.87
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,566.3,566.3
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1357.36,1357.36
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1654.32,1654.32
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,221986.44,221986.44
G000546,2019 HON. SAM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,221986.44,221986.44
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,645.62,645.62
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214086.09,214086.09
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2368.74,2368.74
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15591.56,15591.56
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,379.56,379.56
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15753.66,15753.66
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1686.09,1686.09
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,912,912
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,251423.32,251423.32
G000560,2019 HON. TOM GRAVES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,251423.32,251423.32
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25.08,25.08
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,209634.94,209634.94
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33807.31,33807.31
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18971.43,18971.43
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,931.66,931.66
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16231.81,16231.81
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24652.68,24652.68
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2068,2068
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,306322.91,306322.91
G000553,2019 HON. AL GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,306322.91,306322.91
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-96.8,-96.8
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,196734.99,196734.99
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7448.99,7448.99
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16898.99,16898.99
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3991.06,3991.06
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10993.67,10993.67
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14461.46,14461.46
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,267.86,267.86
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,250700.22,250700.22
G000590,2019 HON. MARK E. GREEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,250700.22,250700.22
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,946.14,946.14
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224985.21,224985.21
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7060.93,7060.93
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25399.9,25399.9
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,200,200
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12432,12432
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9835.7,9835.7
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1634.01,1634.01
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282493.89,282493.89
G000568,2019 HON. H. MORGAN GRIFFITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282493.89,282493.89
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,89.73,89.73
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,258603.22,258603.22
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5787.45,5787.45
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18751.82,18751.82
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,674.55,674.55
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10794.62,10794.62
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2048.21,2048.21
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,240,240
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,296989.6,296989.6
G000551,2019 HON. RAUL M. GRIJALVA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,296989.6,296989.6
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14042.16,14042.16
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213768.35,213768.35
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12158.2,12158.2
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11326.62,11326.62
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10248.15,10248.15
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10700,10700
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2444.99,2444.99
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,897.75,897.75
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,275586.22,275586.22
G000576,2019 HON. GLENN GROTHMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,275586.22,275586.22
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,93.81,93.81
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233566.65,233566.65
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11220.88,11220.88
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19670.57,19670.57
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4007.9,4007.9
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8470.87,8470.87
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2449.13,2449.13
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,289766.81,289766.81
G000591,2019 HON. MICHAEL GUEST,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,289766.81,289766.81
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,144.53,144.53
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229235.33,229235.33
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6278.75,6278.75
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9320.56,9320.56
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,261.94,261.94
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14490.6,14490.6
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,948.12,948.12
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,911.07,911.07
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,261590.9,261590.9
G000558,2019 HON. BRETT GUTHRIE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,261590.9,261590.9
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,143.55,143.55
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243758.92,243758.92
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5090.1,5090.1
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11597.27,11597.27
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1650.1,1650.1
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13765.53,13765.53
H001080,2019 HON. DEBRA A. HAALAND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12498.23,12498.23
