BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38959.38,21706.49
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1334.35,799.03
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20355,10685
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18634.17,13726.07
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2761,736
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,537063.47,271181.5
B001304,2019 HON. ANTHONY G. BROWN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,537063.47,271181.5
B001304,2019 HON. ANTHONY G. BROWN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4380.67,4380.67
B001304,2019 HON. ANTHONY G. BROWN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4380.67,4380.67
B001304,2019 HON. ANTHONY G. BROWN,INTERN ALLOWANCES,OFFICE TOTALS:,4380.67,4380.67
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-73.94,46.3
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,441691.4,226931
P000613,2019 HON. JIMMY PANETTA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38863.55,25833.24
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36600.42,19062.86
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2489.25,1549
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17470,7635
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10635.6,4210.36
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1899,747
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,531629.09,275379.46
B001285,2019 HON. JULIA BROWNLEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,531629.09,275379.46
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11791.36,11806.06
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,454079.07,225697.14
J000126,2019 HON. EDDIE BERNICE JOHNSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38657.22,22879.85
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,54272.75,30714.26
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13871.37,11893.97
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24936.85,13529.3
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5743.42,2846.82
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1689.74,1209.74
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,582381.85,307953.42
B001260,2019 HON. VERN BUCHANAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,582381.85,307953.42
B001260,2019 HON. VERN BUCHANAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5433.33,5433.33
B001260,2019 HON. VERN BUCHANAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5433.33,5433.33
B001260,2019 HON. VERN BUCHANAN,INTERN ALLOWANCES,OFFICE TOTALS:,5433.33,5433.33
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-10.83,-73.89
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,391681.59,199199.93
L000583,2019 HON. BARRY LOUDERMILK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38564.46,29523.77
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31958.36,16860.66
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1555.1,99.85
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20583.99,10287
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4002.76,3575.26
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2143.49,1559.52
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,486168.23,253612.04
B001297,2019 HON. KEN BUCK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,486168.23,253612.04
B001297,2019 HON. KEN BUCK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2448.44,2448.44
B001297,2019 HON. KEN BUCK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2448.44,2448.44
B001297,2019 HON. KEN BUCK,INTERN ALLOWANCES,OFFICE TOTALS:,2448.44,2448.44
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,968.08,818.63
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440031.55,221465.25
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38468.46,22065.01
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41186.93,21107.1
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,627.6,441.98
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12871.95,7016.95
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3330.98,732.08
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1065.6,532.8
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,527093.13,270439.75
B001275,2019 HON. LARRY BUCSHON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,527093.13,270439.75
B001275,2019 HON. LARRY BUCSHON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1366.67,1366.67
B001275,2019 HON. LARRY BUCSHON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1366.67,1366.67
B001275,2019 HON. LARRY BUCSHON,INTERN ALLOWANCES,OFFICE TOTALS:,1366.67,1366.67
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25157.97,24715.15
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,439357.02,223261.85
S001177,2019 HON. GREGORIO KILILI CAMACHO SABLAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38396.43,20359.38
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44612.59,26515.87
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,43117.34,22388.06
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24180,13255
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20983.25,5000.62
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1125,836.77
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,625422.98,331957.85
B001305,2019 HON. TED BUDD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,625422.98,331957.85
B001305,2019 HON. TED BUDD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4257.92,4257.92
B001305,2019 HON. TED BUDD,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4257.92,4257.92
B001305,2019 HON. TED BUDD,INTERN ALLOWANCES,OFFICE TOTALS:,4257.92,4257.92
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1484.26,1472.87
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,418280.68,218825.07
B001295,2019 HON. MIKE BOST,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38050.91,22850.76
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34872.71,18148.68
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1889.21,975.11
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23271.99,11172.41
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11107.05,4037.15
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,19551.99,17365.99
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,532384.9,287490.01
B001309,2019 HON. TIM BURCHETT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,532384.9,287490.01
B001309,2019 HON. TIM BURCHETT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1400,1400
B001309,2019 HON. TIM BURCHETT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1400,1400
B001309,2019 HON. TIM BURCHETT,INTERN ALLOWANCES,OFFICE TOTALS:,1400,1400
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1478.95,1243.69
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,463622.08,235086.07
M001157,2019 HON. MICHAEL T. MCCAUL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37911,23362.87
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,26.6,26.6
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30710.31,16219.73
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,569.87,399.89
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23137,11870
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4729.05,2699.76
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1505.04,765.51
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,545201.66,278009.8
B001248,2019 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,545201.66,278009.8
B001248,2019 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1220.83,1220.83
B001248,2019 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1220.83,1220.83
B001248,2019 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,OFFICE TOTALS:,1220.83,1220.83
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2095.17,1592.23
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,483625.13,247030.62
F000461,2019 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37571.37,24241.66
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43041.94,23291.47
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4381.9,2695.45
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37582.1,12521.8
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6017.69,1900.86
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5411.42,3949.67
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,611114.36,306839.84
B001286,2019 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,611114.36,306839.84
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,218.04,186.28
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,469621.9,242152.08
B001301,2019 HON. JACK BERGMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37187.02,24478.05
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36240.26,18719.98
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1703,581.04
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16963.96,8737.37
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4386.21,2297.77
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1362.96,788.64
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,553825.01,287376.07
B001251,2019 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,553825.01,287376.07
B001251,2019 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4920,4920
B001251,2019 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4920,4920
B001251,2019 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,OFFICE TOTALS:,4920,4920
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6066.84,4345.6
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,459046.8,233826.73
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37078.94,18184.12
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,56115.31,29553.79
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,852.4,812.45
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15107.4,5735.91
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19467.31,12912.82
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1633.63,1160.98
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,577784.92,301167.14
B001289,2019 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,577784.92,301167.14
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8440.12,8309.02
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,433771.12,221012.49
Y000065,2019 HON. TED S. YOHO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36804.46,26996.43
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37092.03,15436.92
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9714.72,9430.82
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26160,10530
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8289.07,5554.33
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2352,1176
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,574105.76,292670.36
C000059,2019 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,574105.76,292670.36
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2694.51,2190.98
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,513644.35,260755.5
H001088,2019 HON. JIM HAGEDORN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36420.34,26815.2
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,49796.12,23537.9
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2264,1431.5
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14349.68,7961.84
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13648.06,2081.51
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1500,750
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,624747.97,318405.82
C001112,2019 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,624747.97,318405.82
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,116.47,28.25
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,442982.46,222155.52
P000608,2019 HON. SCOTT H. PETERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36241.69,21285.83
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40701.51,18002.55
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,914.6,894.6
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13219.98,6609.99
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9818.44,7519.72
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1800,900
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,525944.04,267049.82
C001097,2019 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,525944.04,267049.82
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,603.79,363.42
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,525035.98,275322.1
G000552,2019 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36213.13,18259.97
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45912.8,40350.06
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4239.34,1030.7
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21276.94,21040.63
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11977.57,7354.39
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2166,1083
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,644018.2,364126.07
C001072,2019 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,644018.2,364126.07
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1990,1990
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1990,1990
C001072,2019 HON. ANDRE CARSON,INTERN ALLOWANCES,OFFICE TOTALS:,1990,1990
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4078.86,3765.97
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,407347.12,206508.78
J000299,2019 HON. MIKE JOHNSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36058.78,24233.08
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,56127.04,33303.88
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,9068.21,8843.16
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22788.5,12673.5
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9930.84,7901.21
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,763.5,381.75
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,544488.58,294336.53
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,544488.58,294336.53
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,PERSONNEL COMPENSATION,6000,6000
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6000,6000
C001103,"2019 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,OFFICE TOTALS:,6000,6000
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30352.36,29622.24
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,423994.63,199548.55
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36051.74,22231.64
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45891.06,23199.22
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21624.91,20406.49
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24892,12059
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10626,5547.05
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1584,792
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,603532.88,320577.54
C001051,2019 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,603532.88,320577.54
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3550,3550
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3550,3550
C001051,2019 HON. JOHN R. CARTER,INTERN ALLOWANCES,OFFICE TOTALS:,3550,3550
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2035.14,1295.87
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,492799.85,258014.21
C001087,"2019 HON. ERIC A. ""RICK"" CRAWFORD",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35654.57,27453.77
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59477.31,34054.34
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8589.34,4171.29
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20239.44,10132.44
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14250.24,7353.01
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3905.64,3365.64
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,610478.48,327177.07
C001090,2019 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,610478.48,327177.07
