BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,270.71,270.71
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255946.69,255946.69
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7033.27,7033.27
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14183.88,14183.88
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,251.59,251.59
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10020,10020
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2466.76,2466.76
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2746.62,2746.62
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,292919.52,292919.52
B001248,2020 HON. MICHAEL C. BURGESS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,292919.52,292919.52
B001248,2020 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3973.34,3973.34
B001248,2020 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3973.34,3973.34
B001248,2020 HON. MICHAEL C. BURGESS,INTERN ALLOWANCES,OFFICE TOTALS:,3973.34,3973.34
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,584.96,584.96
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250073.66,250073.66
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6524.1,6524.1
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17815.64,17815.64
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,799.3,799.3
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6240,6240
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3507.91,3507.91
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1450.48,1450.48
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,286996.05,286996.05
B001286,2020 HON. CHERI BUSTOS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,286996.05,286996.05
B001286,2020 HON. CHERI BUSTOS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4680,4680
B001286,2020 HON. CHERI BUSTOS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4680,4680
B001286,2020 HON. CHERI BUSTOS,INTERN ALLOWANCES,OFFICE TOTALS:,4680,4680
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,45.61,45.61
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235446.51,235446.51
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7294.87,7294.87
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,3743.12,3743.12
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,117.5,117.5
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,2248.69,2248.69
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1756.55,1756.55
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1055.63,1055.63
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,251708.48,251708.48
B001251,2020 HON. G.K. BUTTERFIELD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,251708.48,251708.48
B001251,2020 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5100,5100
B001251,2020 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5100,5100
B001251,2020 HON. G.K. BUTTERFIELD,INTERN ALLOWANCES,OFFICE TOTALS:,5100,5100
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3587.22,3587.22
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237865.93,237865.93
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10556.5,10556.5
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,7451.99,7451.99
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2917.56,2917.56
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50.91,50.91
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,938.39,938.39
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,939.54,939.54
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,264308.04,264308.04
B001289,2020 HON. BRADLEY BYRNE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,264308.04,264308.04
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10813.79,10813.79
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,211849.82,211849.82
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31346.94,31346.94
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10567.31,10567.31
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10565.95,10565.95
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1010.53,1010.53
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3193.2,3193.2
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1738.66,1738.66
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,281086.2,281086.2
C000059,2020 HON. KEN CALVERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,281086.2,281086.2
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,342.1,342.1
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263288.88,263288.88
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15424.55,15424.55
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18382.96,18382.96
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,28.28,28.28
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13301.74,13301.74
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3208.89,3208.89
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4826.52,4826.52
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,318803.92,318803.92
C001112,2020 HON. SALUD O. CARBAJAL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,318803.92,318803.92
C001112,2020 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8099.99,8099.99
C001112,2020 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8099.99,8099.99
C001112,2020 HON. SALUD O. CARBAJAL,INTERN ALLOWANCES,OFFICE TOTALS:,8099.99,8099.99
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-7.59,-7.59
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225538.08,225538.08
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8055.4,8055.4
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14138.46,14138.46
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21393.3,21393.3
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5345,5345
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7125.55,7125.55
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900,900
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282488.2,282488.2
C001097,2020 HON. TONY CARDENAS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282488.2,282488.2
C001097,2020 HON. TONY CARDENAS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5477.22,5477.22
C001097,2020 HON. TONY CARDENAS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5477.22,5477.22
C001097,2020 HON. TONY CARDENAS,INTERN ALLOWANCES,OFFICE TOTALS:,5477.22,5477.22
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,451.15,451.15
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,273501.24,273501.24
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10415.09,10415.09
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18602.79,18602.79
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,319.68,319.68
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7542.53,7542.53
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12508.61,12508.61
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8938.72,8938.72
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,332279.81,332279.81
C001072,2020 HON. ANDRE CARSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,332279.81,332279.81
C001072,2020 HON. ANDRE CARSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4466.66,4466.66
C001072,2020 HON. ANDRE CARSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4466.66,4466.66
C001072,2020 HON. ANDRE CARSON,INTERN ALLOWANCES,OFFICE TOTALS:,4466.66,4466.66
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20224.92,20224.92
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215918.6,215918.6
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19687.14,19687.14
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,33963.87,33963.87
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21689.71,21689.71
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,91.18,91.18
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5312.97,5312.97
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,396.54,396.54
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,317284.93,317284.93
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,317284.93,317284.93
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,PERSONNEL COMPENSATION,6283.32,6283.32
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6283.32,6283.32
C001103,"2020 HON. EARL L. ""BUDDY"" CARTER",INTERN ALLOWANCES,OFFICE TOTALS:,6283.32,6283.32
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41908.68,41908.68
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230032.72,230032.72
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15324.99,15324.99
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23797.77,23797.77
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,179.85,179.85
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10517,10517
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2230.84,2230.84
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1590,1590
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,325581.85,325581.85
C001051,2020 HON. JOHN R. CARTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,325581.85,325581.85
C001051,2020 HON. JOHN R. CARTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2946.67,2946.67
C001051,2020 HON. JOHN R. CARTER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2946.67,2946.67
C001051,2020 HON. JOHN R. CARTER,INTERN ALLOWANCES,OFFICE TOTALS:,2946.67,2946.67
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,557.41,557.41
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,252546.51,252546.51
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5047.72,5047.72
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32882.28,32882.28
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1174.9,1174.9
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11549.25,11549.25
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4775.35,4775.35
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,480,480
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,309013.42,309013.42
C001090,2020 HON. MATT CARTWRIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,309013.42,309013.42
C001090,2020 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3477.8,3477.8
C001090,2020 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3477.8,3477.8
C001090,2020 HON. MATT CARTWRIGHT,INTERN ALLOWANCES,OFFICE TOTALS:,3477.8,3477.8
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,57813.38,57813.38
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222210.57,222210.57
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19565.66,19565.66
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,4850.14,4850.14
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,60688.8,60688.8
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,739.44,739.44
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7824.99,7824.99
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,668.49,668.49
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,374361.47,374361.47
C001055,2020 HON. ED CASE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,374361.47,374361.47
C001055,2020 HON. ED CASE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5100,5100
C001055,2020 HON. ED CASE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5100,5100
C001055,2020 HON. ED CASE,INTERN ALLOWANCES,OFFICE TOTALS:,5100,5100
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,488.54,488.54
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221782.47,221782.47
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5455.03,5455.03
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,4504.54,4504.54
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1471.64,1471.64
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5720.28,5720.28
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,883.5,883.5
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,240306,240306
C001117,2020 HON. SEAN CASTEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,240306,240306
C001117,2020 HON. SEAN CASTEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5620.46,5620.46
C001117,2020 HON. SEAN CASTEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5620.46,5620.46
C001117,2020 HON. SEAN CASTEN,INTERN ALLOWANCES,OFFICE TOTALS:,5620.46,5620.46
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28796.62,28796.62
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,260134.03,260134.03
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10397.15,10397.15
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17526.38,17526.38
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,70078.49,70078.49
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5765,5765
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5387.9,5387.9
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3838.48,3838.48
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,401924.05,401924.05
C001066,2020 HON. KATHY CASTOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,401924.05,401924.05
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,126.64,126.64
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,194578.91,194578.91
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9727.73,9727.73
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13036.07,13036.07
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,830.9,830.9
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8351.63,8351.63
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1562.04,1562.04
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1464,1464
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,229677.92,229677.92
C001091,2020 HON. JOAQUIN CASTRO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,229677.92,229677.92
C001091,2020 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5221.7,5221.7
C001091,2020 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5221.7,5221.7
C001091,2020 HON. JOAQUIN CASTRO,INTERN ALLOWANCES,OFFICE TOTALS:,5221.7,5221.7
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,191.04,191.04
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240348.25,240348.25
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3426.93,3426.93
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14776.98,14776.98
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,390.55,390.55
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4780.24,4780.24
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3445.42,3445.42
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,829.5,829.5
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,268188.91,268188.91
C000266,2020 HON. STEVE CHABOT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,268188.91,268188.91
C000266,2020 HON. STEVE CHABOT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,453.33,453.33
C000266,2020 HON. STEVE CHABOT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,453.33,453.33
C000266,2020 HON. STEVE CHABOT,INTERN ALLOWANCES,OFFICE TOTALS:,453.33,453.33
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,658.66,658.66
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,199501.94,199501.94
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7303.04,7303.04
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5078.84,5078.84
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1237,1237
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1448.94,1448.94
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3354.64,3354.64
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1575,1575
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,220158.06,220158.06
C001109,2020 HON. LIZ CHENEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,220158.06,220158.06
C001080,2020 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,178.42,178.42
C001080,2020 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249720.95,249720.95
C001080,2020 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14330.45,14330.45
C001080,2020 HON. JUDY CHU,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,102.7,102.7
