BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
F000465,2018 HON. A. DREW FERGUSON IV,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,890134.25,287836.27
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,90964.11,64214.59
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,625301.53,207415.38
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17824.64,6810.8
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,18.4,18.4
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98295.4,47588.94
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,87523.24,72831.52
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20408.93,6264.47
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17469.72,3874.36
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2997.82,1196
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,960803.79,410214.46
F000466,2018 HON. BRIAN K. FITZPATRICK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,960803.79,410214.46
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1758.84,702.51
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,654261.13,220375.01
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39119.74,15558.85
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,88743.81,27695.18
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6771.13,570.46
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29407.51,10440.21
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7320.78,1717.14
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,229.5,76.5
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,827612.44,277135.86
F000459,"2018 HON. CHARLES J. ""CHUCK"" FLEISCHMANN",OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,827612.44,277135.86
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30683.92,30619.61
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,728649.94,247967.77
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,67618.79,24216.25
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,97484.51,34798.04
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,61842.65,60893.65
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18595.5,6085.5
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8467.1,2028.66
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4403.96,1000.11
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1017746.37,407609.59
F000461,2018 HON. BILL FLORES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1017746.37,407609.59
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40055.92,30638.89
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,635495.22,189554.2
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34150.47,14132.75
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,63424.02,24018.49
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26670.28,17578.79
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21354.28,6727.18
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20642.53,6324.54
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3938.6,1290.62
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,845731.32,290265.46
F000449,2018 HON. JEFF FORTENBERRY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,845731.32,290265.46
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21016.08,20581.71
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,649499.25,231487.48
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16746.82,8915.95
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,85571.08,34485.77
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,509.79,406.34
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17147.22,6685.33
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6110.99,3588.43
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3780.63,1527.73
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,800381.86,307678.74
F000454,2018 HON. BILL FOSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,800381.86,307678.74
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37233.82,33986.57
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,644359.86,229532.93
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47320.2,13103.54
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,61924.17,22914.77
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,28208.42,28002.7
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40736.08,21523.75
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6415.03,2914.35
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6165,2055
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,872362.58,354033.61
F000450,2018 HON. VIRGINIA FOXX,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,872362.58,354033.61
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1028.38,160.44
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,769893.31,256802.77
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25011.77,8352.29
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48107.25,18228.64
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2701.93,1316.1
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17792.1,6742.1
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6514.43,2901.93
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,904.5,361.5
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,871953.67,294865.77
F000462,2018 HON. LOIS FRANKEL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,871953.67,294865.77
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,53432.94,49095.87
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,525597.14,170746.8
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27096.41,8725.67
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42943.71,16100.33
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,31865.48,31611.43
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22347.65,8797.65
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5297.44,2560.6
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1299.78,433.26
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,709880.55,288071.61
F000372,2018 HON. RODNEY P. FRELINGHUYSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,709880.55,288071.61
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,18673.26,369.32
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,673063.85,235084.69
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37163.56,21893.42
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,86770,32274.61
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10858.44,898.91
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36623.63,8465
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19751.51,6474.1
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4779.41,3165.93
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,887683.66,308625.98
F000455,2018 HON. MARCIA FUDGE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,887683.66,308625.98
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,96516.74,471.63
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,632455.36,213202.7
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44606.08,17457.52
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,116.82,0
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,89496.75,27616.75
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,96249.66,500.01
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25257.86,8340.15
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6969.4,2936.43
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1865,240
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,993533.67,270765.19
G000571,2018 HON. TULSI GABBARD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,993533.67,270765.19
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41604.72,1979.97
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,567661.84,191327.94
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47383.51,14885.51
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78781.95,23732.53
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20333.1,1568.8
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18206.43,7330
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20056.47,2972.53
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4037.95,1314
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,798065.97,245111.28
G000578,2018 HON. MATT GAETZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,798065.97,245111.28
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,84902.29,1121.8
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,610973.35,184850.01
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21600.21,12046.06
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,105795.6,32684.52
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,42700.37,21461.14
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32330.45,10556
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-2652.59,4488.72
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2398.23,799.41
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,898047.91,268007.66
G000579,2018 HON. MIKE GALLAGHER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,898047.91,268007.66
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,26239.7,216.23
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,710168.64,235179.74
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17719.75,4755.8
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,56236.7,19687.97
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,137270.75,287.09
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14900.81,5600.81
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4892.93,-162.54
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1420.74,473.58
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,968850.02,266038.68
G000574,2018 HON. RUBEN GALLEGO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,968850.02,266038.68
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,119948.05,65686.76
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,676519.34,240233.32
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34643.35,15526.53
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98544.03,38221.97
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,92181.94,49100.64
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15515.01,5580
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9582.72,2567.41
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6294.93,2217.75
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1053229.37,419134.38
G000559,2018 HON. JOHN GARAMENDI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1053229.37,419134.38
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,83357.89,1602.29
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,639374.99,238176.35
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17773.98,5759.24
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92469.53,38833.78
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37530.74,22114.42
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18916.39,5850
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10961.64,1676.52
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3982.97,1318.09
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,904368.13,315330.69
G000580,2018 HON. THOMAS A. GARRETT  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,904368.13,315330.69
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,90716.74,70656.05
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,668494.92,232380.54
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,69557.06,28036.89
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73981.1,31023.55
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21263.5,2658.18
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21930.35,11618.62
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9747.24,5444.79
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,955690.91,381818.62
G000584,2018 HON. GREG GIANFORTE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,955690.91,381818.62
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,70718.22,40772.4
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,598004.34,190062.56
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39906.06,18417.78
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60698,23653.25
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26342.44,324.04
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16740,5580
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5512.09,1566.36
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3285,1095
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,821206.15,281471.39
G000563,2018 HON. BOB GIBBS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,821206.15,281471.39
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2781.37,977.78
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,745316.87,254845.53
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36159.46,12969.77
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66509.47,29283.23
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1399.29,210.98
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32624.8,10083
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12004.09,5639.05
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4388.97,1374.99
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,901184.32,315384.33
G000552,2018 HON. LOUIE GOHMERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,901184.32,315384.33
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,51403.89,19854.26
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,647965.57,225072.91
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44907.92,23106.1
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,89651.39,32447.82
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,57443.69,34864.17
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16674.01,7635
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12719.82,2886.92
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3885,2835
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,924651.29,348702.18
G000585,2018 HON. JIMMY GOMEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,924651.29,348702.18
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37231.4,20946.74
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,575270.16,219762.32
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,51774.26,18352.2
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,701.85,70.84
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57285.31,13781.98
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,132669.35,78804.64
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36488.04,11313.56
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29539.82,9782.91
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15334.05,13352.59
G000581,2018 HON. VICENTE GONZALEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,936294.24,386167.78
