BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,87639.71,24023.31
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36421.86,6420.6
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32121.86,13955
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,33310.45,12929.93
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3757.25,860.24
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1130375.72,328906.68
D000627,2018 HON. VAL BUTLER DEMINGS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1130375.72,328906.68
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,51703.94,9878
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,962835.31,359866.05
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,56931.29,13755.82
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96059.69,24170.78
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37435.52,19122.69
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30186.16,8806
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21213.4,4378.51
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4943.04,962.81
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1261308.35,440940.66
D000612,2018 HON. JEFF DENHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1261308.35,440940.66
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,683.84,154.64
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,759050.76,84015.28
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11336.64,935.41
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81577.81,18863.21
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,776.65,0
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25893.4,3955
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8197.25,521.35
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9360,9360
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,896876.35,117804.89
D000604,2018 HON. CHARLES W. DENT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,896876.35,117804.89
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1928.74,263.32
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,876570.48,187319.46
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24417.64,1523.13
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,46199.32,12707.79
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,869.17,138.95
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42927,10325
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8477.12,2114.63
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,18804.2,3256.66
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1020193.67,217648.94
D000621,2018 HON. RON DESANTIS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1020193.67,217648.94
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,58338.57,375.23
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,811735.96,210487.84
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54635.27,20840.56
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,131935.37,33275.22
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,73233.55,32350.55
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,55010.35,30650.91
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14936.22,3688.54
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4200,1050
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1204025.29,332718.85
D000623,2018 HON. MARK DESAULNIER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1204025.29,332718.85
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17633.98,256.92
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,730859.13,202259.98
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,57663.45,10857.54
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,103617.89,24317.53
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20281.9,0
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23641.88,6144.93
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19032.09,5882.43
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11162.17,1696.48
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,983892.49,251415.81
D000616,2018 HON. SCOTT DESJARLAIS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,983892.49,251415.81
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,61549.71,708.96
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1148338.68,316028.22
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19513.86,3297.5
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72252.17,15205.1
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37833.11,1875.27
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26257.95,6708.33
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18241.43,4804.85
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2329.95,510
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1386316.86,349138.23
D000610,2018 HON. THEODORE E. DEUTCH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1386316.86,349138.23
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,68632.39,6961.12
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,888308.36,233250.03
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,60476.25,13061.24
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,151420.07,38846.06
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35625.48,1461.95
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,48474.77,15475
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18741.07,8537.59
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5670.92,2291.83
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1277349.31,319884.82
D000600,2018 HON. MARIO DIAZ-BALART,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1277349.31,319884.82
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1915.57,273.98
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1074380.76,379051.4
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23355.63,2640.14
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,115846.41,28870.69
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6342.5,225
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20210.25,5470.05
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,42562.92,37124.18
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5804.49,2299.12
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1290418.53,455954.56
D000624,2018 HON. DEBBIE DINGELL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1290418.53,455954.56
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,52599.9,11397.88
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,947786.17,262814.97
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19173.48,4563.34
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,175,0
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,127320.77,33870.23
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26999.59,1891.1
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35318.89,10110.42
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26343.26,16645.53
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15059.4,11387.48
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1250776.46,352680.95
D000399,2018 HON. LLOYD DOGGETT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1250776.46,352680.95
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5485.22,4.21
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1003244.67,332286
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33628.81,9811.16
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,113765.26,29858.84
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2809.31,279.65
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43902.11,10852.83
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5712.99,1783.85
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9532.5,2073.75
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1218080.87,386950.29
D000625,2018 HON. DANIEL M. DONOVAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1218080.87,386950.29
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3486.51,580.4
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1049776.49,290152.74
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16098.45,2968.6
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,102783.85,25743.27
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1446.49,88.06
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23669.22,5580
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17789.72,1650.49
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5714.04,1428.51
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1220764.77,328192.07
D000482,2018 HON. MICHAEL F. DOYLE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1220764.77,328192.07
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,82175.5,5461.9
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,944261.19,277241.41
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,79848.92,17319.23
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81170.3,19476.92
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,62439.52,1218.41
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31898.12,6627.69
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17662.64,5392.47
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6499.48,1176
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1305955.67,333914.03
D000614,2018 HON. SEAN P. DUFFY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1305955.67,333914.03
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1908.52,552.18
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1058992.19,320061.88
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,66665.76,18704.95
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,20,20
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70117.33,19066.89
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,990.15,357.75
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21997.84,6085
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23454.56,16966.28
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2525.48,472.73
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1246671.83,382287.66
D000615,2018 HON. JEFF DUNCAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1246671.83,382287.66
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,54137.48,1047.7
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,877699.35,232800.04
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42891.88,14367.19
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,9.99,9.99
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,68328.27,17553.11
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,71414.57,40720.35
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50464.48,12515.62
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6986.8,1482.28
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1721.5,201
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1173654.32,320697.28
D000533,2018 HON. JOHN J. DUNCAN  JR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1173654.32,320697.28
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,89449.56,28655.39
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,919573.84,304649.95
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,87898.68,25964.02
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60344.08,11500.26
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,96873.67,28176.65
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30007.59,6495
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,27872.72,15750.52
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8869.99,3651.74
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1320890.13,424843.53
D000628,2018 HON. NEAL P. DUNN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1320890.13,424843.53
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,429.19,54.63
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1174908.23,356883.78
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23632.48,2427.09
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,65721.81,16267.31
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1019.48,160.3
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45090,11023
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5635.76,287.21
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2333.64,583.41
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1318770.59,387686.73
E000288,2018 HON. KEITH ELLISON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1318770.59,387686.73
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4331.81,1073.35
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,840463.81,240188.87
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,63826.02,11006.84
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73262.07,19542.9
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2085.35,345.3
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23247.09,5697.98
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29544.53,23528.78
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4866.36,1112.55
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1041627.04,302496.57
E000294,2018 HON. TOM EMMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1041627.04,302496.57
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37094.65,5733.2
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,815920.31,219550.03
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14060.62,4289.5
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,124784.92,33274.87
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,67210.4,31062.5
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28270,7710
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,50402.56,40707.53
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2042.79,97.5
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1139786.25,342425.13
E000179,2018 HON. ELIOT L. ENGEL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1139786.25,342425.13
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4748.31,622.75
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1045174.69,279234.9
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39872.38,12682.96
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,182223.6,51797.99
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,996.26,209.8
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26802.48,7218.5
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20627.86,15133.47
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6889.72,1235.4
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1327335.3,368135.77
E000215,2018 HON. ANNA G. ESHOO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1327335.3,368135.77
E000297,2018 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7087.7,49.06
E000297,2018 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1060278.45,258952.76
E000297,2018 HON. ADRIANO ESPAILLAT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22360.99,2366.86
